bidder_id,bids,auction_unique,merchandise_unique,device_unique,time_unique,country_unique,ip_unique,url_unique,bids_mean_auction_unique,bids_mean_merchandise_unique,bids_mean_device_unique,bids_mean_time_unique,bids_mean_country_unique,bids_mean_ip_unique,bids_mean_url_unique,num_auctions_won,first_bid,time_diff_prev_bid,time_diff_user_bids,y
6ed39d7c89fa2d423017cc9811f0c469i2157,193,76,1,98,192,38,170,33,0.39378238341968913,0.0051813471502590676,0.5077720207253886,0.9948186528497409,0.19689119170984457,0.8808290155440415,0.17098445595854922,0.0,0.0,71167863538.44531,4470410898015.72,0.0
6ed7b95dcea7b359248e9efce91cbb11lm7hf,434,46,1,126,434,24,316,272,0.10599078341013825,0.002304147465437788,0.2903225806451613,1.0,0.055299539170506916,0.728110599078341,0.6267281105990783,0.0,0.0,95287733349.40002,7481673740.930481,0.0
6f07ce71625a0c57aa5c0c05071cba164jmba,5,5,1,3,5,1,4,4,1.0,0.2,0.6,1.0,0.2,0.8,0.8,0.0,0.0,1547368421.0,0.0,0.0
6f46b3e231003daf21108df4624afcfdaaswv,19,16,1,15,19,16,18,5,0.8421052631578947,0.05263157894736842,0.7894736842105263,1.0,0.8421052631578947,0.9473684210526315,0.2631578947368421,0.0625,0.0,25378289473.572918,584972039473.6875,0.0
6f6c9a1964fd4bbc082f2afdbf2d2af6ypdhn,3,1,1,3,3,1,3,2,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.6666666666666666,0.0,0.0,52631579.0,3258447368421.0,0.0
6f6e3687f67272b103351641b678225abarzw,91,20,1,55,90,2,74,47,0.21978021978021978,0.01098901098901099,0.6043956043956044,0.989010989010989,0.02197802197802198,0.8131868131868132,0.5164835164835165,0.0,0.05,33857136261.720985,406870181534.93304,0.0
6f7043cde57060a6766b551df5fa6fd9p3ojp,13,13,1,12,13,6,13,7,1.0,0.07692307692307693,0.9230769230769231,1.0,0.46153846153846156,1.0,0.5384615384615384,0.0,0.0,4237906882591.077,0.0,0.0
6faffebbde541edfccdb2725e430870cbkvo0,144,28,1,63,144,7,109,52,0.19444444444444445,0.006944444444444444,0.4375,1.0,0.04861111111111111,0.7569444444444444,0.3611111111111111,0.0,0.0,43859896063.746216,660896737512.0889,0.0
6feec0741a319299c78c47040893399ebas6q,130,70,1,52,130,21,88,54,0.5384615384615384,0.007692307692307693,0.4,1.0,0.16153846153846155,0.676923076923077,0.4153846153846154,0.0,0.0,6812508055.851497,2353863734335.876,0.0
7029915a2c5aa5d964acfd85c30c3950b4opr,508,206,1,175,507,30,325,145,0.40551181102362205,0.001968503937007874,0.34448818897637795,0.9980314960629921,0.05905511811023622,0.639763779527559,0.2854330708661417,0.0,0.0048543689320388345,362114230684.4449,4576601197213.265,0.0
70739399d69a3b7ea9e72742dc728742zp9uf,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
70c31e8b3476b953648fd4f8775c1950m1uz4,3,3,1,2,3,1,2,2,1.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,3982456140.0,0.0,0.0
70c6727cc40fdc6f752b28102f31a38b883io,14,8,1,3,14,2,3,2,0.5714285714285714,0.07142857142857142,0.21428571428571427,1.0,0.14285714285714285,0.21428571428571427,0.14285714285714285,0.0,0.0,4406798245.5625,166351973684.1875,0.0
70cc5da141baac4712163f5cd4bd4a50za0n9,250,111,1,86,248,7,93,85,0.444,0.004,0.344,0.992,0.028,0.372,0.34,0.036036036036036036,0.0,958491845108.9763,5328808678227.11,0.0
70daecd44c89c37525aa2ca294378ead4dggh,949,100,1,129,947,13,622,512,0.1053740779768177,0.001053740779768177,0.13593256059009484,0.9978925184404637,0.0136986301369863,0.6554267650158061,0.5395152792413066,0.02,0.0,6953405623.26028,1090777863827.3137,0.0
70db4530c292bc759238b8306ff4ebb6n4l6t,16,15,1,8,16,3,14,10,0.9375,0.0625,0.5,1.0,0.1875,0.875,0.625,0.0,0.0,8763157894.766666,288873684210.5333,0.0
7114afc59caf2cbaf6ec1733922065f3uz34p,24,19,1,13,22,2,15,10,0.7916666666666666,0.041666666666666664,0.5416666666666666,0.9166666666666666,0.08333333333333333,0.625,0.4166666666666667,0.0,0.0,3793628808.8421054,3183523545706.421,0.0
71396d66a14f4ce0c96436456462863abwefv,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3263157895.0,0.0,0.0
715ee2811c764d5c58aa228ee801e518gqvli,63,44,1,42,63,10,49,5,0.6984126984126984,0.015873015873015872,0.6666666666666666,1.0,0.15873015873015872,0.7777777777777778,0.07936507936507936,0.0,0.0,9875478468.887123,385554724880.4034,0.0
716079d1913959ccae0307f760bcddddt6d4o,2,2,1,2,2,1,2,1,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.0,0.0,315789473.5,0.0,0.0
717a0a200628f9606d88afebaaeb409bv60y8,4289,454,1,384,4264,64,2494,1365,0.10585217999533691,0.00023315458148752622,0.08953135929121007,0.9941711354628119,0.014921893215201678,0.5814875262298904,0.3182560037304733,0.011013215859030838,0.006607929515418502,165208979883.56192,5299730085956.238,0.0
7188dec1b560385b0826f78e7608fdfeai9fm,271,29,1,1,271,1,111,1,0.1070110701107011,0.0036900369003690036,0.0036900369003690036,1.0,0.0036900369003690036,0.4095940959409594,0.0036900369003690036,0.1724137931034483,0.13793103448275862,687630704880.3397,3886234842518.5977,0.0
71c2561141c55414618d67d1a8aebac1n0fjx,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,52631579.0,0.0,0.0
721e69fd30e33488bf82b7e2f9c8cee28a9ea,43,28,1,33,43,12,37,4,0.6511627906976745,0.023255813953488372,0.7674418604651163,1.0,0.27906976744186046,0.8604651162790697,0.09302325581395349,0.0,0.0,40088054958.66667,794136904761.9286,0.0
722d1147768bdb5918584997e1f677e55g0nv,22,15,1,17,22,6,21,5,0.6818181818181818,0.045454545454545456,0.7727272727272727,1.0,0.2727272727272727,0.9545454545454546,0.22727272727272727,0.0,0.0,4922055137.757143,201303508771.9222,0.0
7259271b61d2f05200eb2e1ab1d2ec911jlaa,66,32,1,33,66,9,52,56,0.48484848484848486,0.015151515151515152,0.5,1.0,0.13636363636363635,0.7878787878787878,0.8484848484848485,0.03125,0.03125,11955866228.021877,1026773601973.6963,0.0
7264bde42ef4fe3fa19cc7c6d64696cf7pqtd,26332,357,1,791,25526,84,18036,3081,0.013557648488531065,3.797660641045116e-05,0.03003949567066687,0.9693908552331764,0.0031900349384778974,0.6849460732188971,0.11700592435060003,0.01680672268907563,0.008403361344537815,217095409594.60425,2739507869887.594,0.0
7291b7fba1b597d66bb8efd45fd0d354q71ka,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,52631579.0,0.0,0.0
72994bece8c918a2c4c432b98780a7bdsctwr,2,2,1,2,2,1,2,1,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.0,0.0,236842105.0,0.0,0.0
72b21fb7cd32b1a65bed8a12eb94a8b7qa7rl,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
72bc07c7241e1856ba31609d11501c91cswlb,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,210526316.0,0.0,0.0
72dbc4a9f579a9444c126a0a67118783092ec,13,9,1,10,13,4,12,1,0.6923076923076923,0.07692307692307693,0.7692307692307693,1.0,0.3076923076923077,0.9230769230769231,0.07692307692307693,0.0,0.0,28625730994.25,231832358674.37036,0.0
72dd0e4788d25f62cc2ba942bb9499dc7quqj,47,27,1,26,47,9,40,14,0.574468085106383,0.02127659574468085,0.5531914893617021,1.0,0.19148936170212766,0.851063829787234,0.2978723404255319,0.0,0.0,7127782419.06508,542527777777.7932,0.0
7339b024b285f99084bcca768cce5c7e0h2op,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,157894737.0,0.0,0.0
737d19fdceb065359c77b81d27053c4e5quiq,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,52631579.0,0.0,0.0
73d4cec0ad358d272d757e0fce8440d01fvw8,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2473684210.0,0.0,0.0
74149197c8684977e397ab60a6a264836b0lv,2,1,1,2,2,1,2,2,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.0,0.0,105263158.0,5669421052631.0,0.0
741b9948c8cf42d658676e5a46757815zstr4,38,17,1,25,38,14,34,17,0.4473684210526316,0.02631578947368421,0.6578947368421053,1.0,0.3684210526315789,0.8947368421052632,0.4473684210526316,0.0,0.0,6275232198.162745,313425615121.3931,0.0
74429c9ce8183e2b1b89600e6de4ceea5kn1t,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,52631578.0,0.0,0.0
74487d5ffd5c34de4fecaf9dcb66f86b0wwa2,360,135,1,109,359,18,302,157,0.375,0.002777777777777778,0.30277777777777776,0.9972222222222222,0.05,0.8388888888888889,0.4361111111111111,0.0,0.0,4309821523.483393,5802875101052.298,0.0
74582963d3774699f4215df7f2d17c1b6b4pn,8,8,1,8,8,4,8,7,1.0,0.125,1.0,1.0,0.5,1.0,0.875,0.0,0.0,475934210526.5,0.0,0.0
74866aaa89db79f25dc0fae8be067b83xlbm6,12,10,1,9,12,2,11,8,0.8333333333333334,0.08333333333333333,0.75,1.0,0.16666666666666666,0.9166666666666666,0.6666666666666666,0.0,0.0,76464912280.66666,3429063157894.75,0.0
74a35c4376559c911fdb5e9cfb78c5e4btqew,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,526315789.0,0.0,1.0
74ae4f7b1692dc42622696303d9d4d763vksg,4,4,1,3,4,1,4,3,1.0,0.25,0.75,1.0,0.25,1.0,0.75,0.0,0.0,2618421052.5,0.0,0.0
74cf3a0c5e4f080415888bad2f7119499lh63,3,3,1,2,3,1,2,1,1.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,29894736842.333332,0.0,0.0
74ecf5f9adfa4dcca4dcf020209db81arynmk,5,4,1,4,5,4,5,2,0.8,0.2,0.8,1.0,0.8,1.0,0.4,0.0,0.0,2611842105.25,171052631.75,0.0
74fc24cafc7c5936d0422b8da306365byjv2b,4,3,1,4,4,3,4,3,0.75,0.25,1.0,1.0,0.75,1.0,0.75,0.0,0.0,4026315789.5,765631578947.3334,0.0
7505bfc1ca67a5ae14e329b46a88ab869ms9g,798,85,1,192,796,23,442,446,0.10651629072681704,0.0012531328320802004,0.24060150375939848,0.9974937343358395,0.02882205513784461,0.5538847117794486,0.5588972431077694,0.0,0.03529411764705882,57041681167.80635,889788391975.3206,1.0
75339aea3f29d7d9a8d67ed3fe1c89c3owsq5,22260,282,1,906,21058,47,10802,4898,0.012668463611859838,4.4923629829290206e-05,0.040700808625336926,0.9460017969451932,0.0021114106019766397,0.4852650494159928,0.22003593890386344,0.14893617021276595,0.10283687943262411,263031460930.0326,598956535038.6755,0.0
75613637a85df9328b743d33b0efbf1586qow,10,2,1,5,10,2,10,2,0.2,0.1,0.5,1.0,0.2,1.0,0.2,0.0,0.0,2128289473.75,5705781954887.214,0.0
758bd601d6700494300ec1647682eb34vq1zp,14,12,1,10,14,5,14,3,0.8571428571428571,0.07142857142857142,0.7142857142857143,1.0,0.35714285714285715,1.0,0.21428571428571427,0.0,0.0,2464912280.75,363706140350.8333,0.0
75c4518eba20c9299a3a836d9905c327w6j8b,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3368421053.0,0.0,0.0
7607c4efa792a69e2a8949ccafcbef103squn,20322,330,1,958,19679,123,9876,6504,0.016238559196929438,4.920775514221041e-05,0.047141029426237574,0.9683594134435587,0.00605255388249188,0.48597578978447004,0.3200472394449365,0.08181818181818182,0.048484848484848485,543782628237.79016,2717784527651.9316,0.0
762046a235e00ec6521ba71aaa1450c28ijkz,239,26,1,11,238,9,12,12,0.1087866108786611,0.0041841004184100415,0.04602510460251046,0.99581589958159,0.03765690376569038,0.0502092050209205,0.0502092050209205,0.038461538461538464,0.038461538461538464,65718786846.41075,55715192345.67777,0.0
76218e14c379c12d599dae9e1c00b61a3i5b2,46707,376,1,1241,42657,54,8343,9830,0.008050185197079666,2.1410067013509752e-05,0.026569893163765602,0.9132892285952855,0.0011561436187295267,0.17862418909371186,0.21046095874280085,0.047872340425531915,0.09042553191489362,471766039961.5287,2815764805931.2007,0.0
7622d7085237d6b73d08e9d70ed11fe3u8mwm,13,10,1,10,13,5,11,1,0.7692307692307693,0.07692307692307693,0.7692307692307693,1.0,0.38461538461538464,0.8461538461538461,0.07692307692307693,0.0,0.0,5463513157894.65,2426315789.5,0.0
7639039411fbcc6cf1013b247b2622a72g0r9,4,3,1,2,4,2,2,1,0.75,0.25,0.5,1.0,0.5,0.5,0.25,0.0,0.0,1719298245.5,140350877.33333334,0.0
764234598477e02cbf8a43983fd43850l1c8f,5,5,1,4,5,1,5,4,1.0,0.2,0.8,1.0,0.2,1.0,0.8,0.0,0.0,45442105262.8,0.0,0.0
76a8a9566e21595a1ac06cc0050626c1q7a83,15,15,1,10,15,4,13,13,1.0,0.06666666666666667,0.6666666666666666,1.0,0.26666666666666666,0.8666666666666667,0.8666666666666667,0.0,0.0,23003508771.8,0.0,0.0
76ab7c99de4a3141bf617bf30bec9feep3zuy,2,2,1,1,2,2,2,2,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.0,0.0,5631578947.5,0.0,0.0
76c85d6bf559bc0323bbe1639d233e88nxy36,6331,364,1,415,6261,50,4079,2532,0.057494866529774126,0.000157952930026852,0.06555046596114358,0.9889432948981204,0.0078976465013426,0.6442900015795293,0.39993681882798926,0.016483516483516484,0.019230769230769232,293287648588.8364,3302818978196.6704,0.0
76d4a0147a60d871867f00adf45cb792w9c6n,2655,302,1,404,2637,77,1648,141,0.11374764595103579,0.0003766478342749529,0.15216572504708098,0.9932203389830508,0.029001883239171376,0.6207156308851224,0.05310734463276836,0.0033112582781456954,0.006622516556291391,200053671156.5957,4396136084372.849,0.0
76ed824b414b5e690ff82e7cd2f5be52256my,10177,175,1,289,9938,38,460,28,0.017195637221185025,9.826078412105728e-05,0.028397366610985554,0.9765156725950673,0.003733909796600177,0.04519996069568635,0.002751301955389604,0.017142857142857144,0.011428571428571429,43216962909.21813,3973101335227.4116,0.0
76f17ce227e593aeff456fed46e36c83a3j72,3379,252,1,348,3356,64,2520,1506,0.07457827759692216,0.0002959455460195324,0.10298905001479727,0.9931932524415508,0.018940514945250075,0.7457827759692217,0.4456939923054158,0.03571428571428571,0.03571428571428571,84354435410.83824,988069736016.9468,0.0
76f7e6c70f2b84d885b23e2b2831e113ueqo2,10,6,1,8,10,5,9,2,0.6,0.1,0.8,1.0,0.5,0.9,0.2,0.0,0.0,2691520467.75,586254385964.9166,0.0
771f6754997a1954eced81d46348b4762k475,1414,194,1,203,1407,32,961,581,0.1371994342291372,0.0007072135785007072,0.14356435643564355,0.995049504950495,0.02263083451202263,0.6796322489391796,0.41089108910891087,0.010309278350515464,0.005154639175257732,34839252151.157196,1403489507357.7893,0.0
77b342f0d8769898619a935e267eaad25rubb,10,8,1,8,10,5,9,1,0.8,0.1,0.8,1.0,0.5,0.9,0.1,0.0,0.0,753289473.4375,746131578947.375,0.0
77b7daafef906aa3f941992bcf94dd69zxk2p,81,34,1,57,81,29,67,43,0.41975308641975306,0.012345679012345678,0.7037037037037037,1.0,0.35802469135802467,0.8271604938271605,0.5308641975308642,0.0,0.0,67061480908.004654,1199402970661.966,0.0
77bc113594866d4902d6f867a456750c9vvmu,266,45,1,87,266,10,188,124,0.16917293233082706,0.0037593984962406013,0.32706766917293234,1.0,0.03759398496240601,0.706766917293233,0.46616541353383456,0.022222222222222223,0.022222222222222223,30714074258.808193,593986006683.3848,0.0
780566278695c3771f81afc605abdffa4143q,7,6,1,7,7,1,7,4,0.8571428571428571,0.14285714285714285,1.0,1.0,0.14285714285714285,1.0,0.5714285714285714,0.0,0.0,3684210526.5,1131289473684.1667,0.0
781972f2af3af2abc492f9dbb0f6fceahnban,6,4,1,5,6,1,6,4,0.6666666666666666,0.16666666666666666,0.8333333333333334,1.0,0.16666666666666666,1.0,0.6666666666666666,0.0,0.0,3822368421.25,4636881578947.25,0.0
782557b3ec17063f2a36fc9193ed3200h14me,257,63,1,103,256,27,185,84,0.245136186770428,0.0038910505836575876,0.40077821011673154,0.9961089494163424,0.10505836575875487,0.7198443579766537,0.32684824902723736,0.0,0.0,17528292026.655304,1261194056711.4126,0.0
783d5c219ff84cc0517f59a39bb98e18st85m,5,4,1,2,5,2,3,1,0.8,0.2,0.4,1.0,0.4,0.6,0.2,0.0,0.0,1013157894.5,1245460526316.0,0.0
786cb68d5d2012dedaf70257449090f2hfb88,6,4,1,4,6,2,5,3,0.6666666666666666,0.16666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.8333333333333334,0.5,0.0,0.0,622807017.6666666,7568059210526.25,0.0
786fd201d9c952bc3453d4b3a6fa64046d8wb,8,5,1,2,8,2,3,2,0.625,0.125,0.25,1.0,0.25,0.375,0.25,0.0,0.0,4473684210.6,38300947368421.4,0.0
78830493a121b8b6917d246ec73ccb4anwocl,1684,13,1,1,1290,1,1,1,0.007719714964370546,0.0005938242280285036,0.0005938242280285036,0.7660332541567696,0.0005938242280285036,0.0005938242280285036,0.0005938242280285036,0.0,0.07692307692307693,1084121001.669587,7908272736.662493,0.0
78a444127a896122678835e12ef507deh01hn,70,26,1,31,70,2,47,13,0.37142857142857144,0.014285714285714285,0.44285714285714284,1.0,0.02857142857142857,0.6714285714285714,0.18571428571428572,0.0,0.038461538461538464,13176572842.351768,932347250337.3138,0.0
78c82f2e8764bc8001354128f9265efcqrthe,8,4,1,5,7,3,8,4,0.5,0.125,0.625,0.875,0.375,1.0,0.5,0.0,0.0,9320175438.333334,722355263158.0,0.0
78e59e188d9780cb8988d574f692ed343s129,92,24,1,17,92,2,69,4,0.2608695652173913,0.010869565217391304,0.18478260869565216,1.0,0.021739130434782608,0.75,0.043478260869565216,0.0,0.0,146644852662.02573,9853980142433.088,0.0
790c497536a2a9fe080c3b2ee6d5eeb9caiv8,4,4,1,4,4,2,4,4,1.0,0.25,1.0,1.0,0.5,1.0,1.0,0.0,0.0,5776315789.5,0.0,0.0
791031a63c9e2b4835caa9a4cc1768baias2l,17,14,1,10,17,5,13,14,0.8235294117647058,0.058823529411764705,0.5882352941176471,1.0,0.29411764705882354,0.7647058823529411,0.8235294117647058,0.0,0.0,10645989974.940477,111003759398.5,0.0
792edafa0603516a57932e6103e9dd54ajar7,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,60684210526.0,0.0,0.0
7959bd565852dd880cd31278fab3660fuaqyw,106,13,1,46,106,2,43,45,0.12264150943396226,0.009433962264150943,0.4339622641509434,1.0,0.018867924528301886,0.4056603773584906,0.42452830188679247,0.0,0.0,94140117316.09586,378523279352.2797,0.0
796961698c2f2442e73c5195062370caawzzo,4,4,1,4,4,1,4,3,1.0,0.25,1.0,1.0,0.25,1.0,0.75,0.0,0.0,3868421052.75,0.0,0.0
79794d93380946ef72e95f55b4abc008hsns6,178,99,1,83,178,22,140,91,0.5561797752808989,0.0056179775280898875,0.46629213483146065,1.0,0.12359550561797752,0.7865168539325843,0.5112359550561798,0.010101010101010102,0.020202020202020204,37919881775.09272,5527061881977.663,0.0
79c18f0460f9bd86bcfb25da96d91490jfuxv,19,13,1,17,19,10,19,7,0.6842105263157895,0.05263157894736842,0.8947368421052632,1.0,0.5263157894736842,1.0,0.3684210526315789,0.0,0.0,5347599768.604396,850293522267.2051,0.0
79cdbe82ec79d0e60f1b113d9a5bc5b4ar8bk,9,8,1,8,9,4,8,3,0.8888888888888888,0.1111111111111111,0.8888888888888888,1.0,0.4444444444444444,0.8888888888888888,0.3333333333333333,0.0,0.0,3694078947.5,1145907894736.875,0.0
7a0b445f462d05606bf6ea07e2ab96ec1a4kx,4,1,1,2,4,2,3,4,0.25,0.25,0.5,1.0,0.5,0.75,1.0,0.0,0.0,39473684.25,3706508771930.0,0.0
7a71e329f3f2da98a3f82e7bfcb705a0t5822,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,578947368.0,0.0,0.0
7a9519ae09e328b09d18473f96ef075fzrs1v,4,3,1,3,4,1,3,3,0.75,0.25,0.75,1.0,0.25,0.75,0.75,0.0,0.0,3807017544.0,513421052631.6667,0.0
7b22c9a323baf4a7bc7a3761e4a30bfajixmt,54,45,1,30,54,8,46,12,0.8333333333333334,0.018518518518518517,0.5555555555555556,1.0,0.14814814814814814,0.8518518518518519,0.2222222222222222,0.022222222222222223,0.022222222222222223,177328265107.2148,1261198245614.0334,0.0
7b31d9d8b5e749cdd2c300cbcbb5f875kjlsz,1601,131,1,124,1578,31,12,3,0.08182386008744534,0.0006246096189881324,0.07745159275452843,0.985633978763273,0.019362898188632106,0.007495315427857589,0.0018738288569643974,0.05343511450381679,0.015267175572519083,1287416418955.9368,2211292173249.633,1.0
7b5bd948eb1d8075be58ec9240927bb59ugz3,2,1,1,1,2,1,1,1,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.0,0.0,46657894737.0,5199684210527.0,0.0
7b93ccc9d5730b561ec5fa7f4bd48c04qudf1,2019,275,1,387,2013,40,1378,1408,0.13620604259534422,0.0004952947003467063,0.19167904903417535,0.9970282317979198,0.01981178801386825,0.6825160970777613,0.6973749380881624,0.14545454545454545,0.12,355114259812.3581,1198852286742.8809,0.0
7ba17b1eb362ef91a99a6f021b3f2b63uyo76,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,22315789474.0,0.0,0.0
7bad0fc50ac7d249e0a3d8b83f68e855fcnxu,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1578947368.0,0.0,0.0
7bb58b7875a093cbe7c5d487a825b730mjcw8,183,16,1,2,176,2,2,2,0.08743169398907104,0.00546448087431694,0.01092896174863388,0.9617486338797814,0.01092896174863388,0.01092896174863388,0.01092896174863388,0.25,0.0,11289908720.67593,4777356971.841801,1.0
7bb914fcdec49aa88c7310a3dda716aa9fb8t,7,5,1,2,7,1,2,4,0.7142857142857143,0.14285714285714285,0.2857142857142857,1.0,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.0,0.0,636842105.4,26021052631.6,0.0
7c08de9de285265b2c34970139331f9fnr9ad,289,61,1,110,289,39,238,159,0.21107266435986158,0.0034602076124567475,0.3806228373702422,1.0,0.13494809688581316,0.8235294117647058,0.5501730103806228,0.0,0.03278688524590164,98041135867.65791,898337389190.863,0.0
7c0add0ef85bb5194e95ceaea737f90fyv13c,9,9,1,7,9,3,8,7,1.0,0.1111111111111111,0.7777777777777778,1.0,0.3333333333333333,0.8888888888888888,0.7777777777777778,0.0,0.0,30263157894.77778,0.0,0.0
7c965df16147f68263573764dd257a7bxqmpt,66,50,1,47,66,14,59,23,0.7575757575757576,0.015151515151515152,0.7121212121212122,1.0,0.21212121212121213,0.8939393939393939,0.3484848484848485,0.0,0.0,3477076023.318889,1840434999999.9824,0.0
7cb144485c703ac09fc73aa646041f72ogqwv,5,4,1,3,5,2,5,3,0.8,0.2,0.6,1.0,0.4,1.0,0.6,0.0,0.0,6638157894.5,1186315789473.75,0.0
7ce12bb499c156ba4513becaa42aa8c143v75,99,14,1,39,99,1,84,92,0.1414141414141414,0.010101010101010102,0.3939393939393939,1.0,0.010101010101010102,0.8484848484848485,0.9292929292929293,0.07142857142857142,0.14285714285714285,307697410607.8203,1008292499104.8336,0.0
7ce3afe39ece9d672e9adcf3dcf2aa44a8r22,6,4,1,2,6,2,2,6,0.6666666666666666,0.16666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,6921052631.333334,3243421052.625,0.0
7d063aa96e7a065ed5ff9deb7c851bddhrxdj,16,9,1,7,16,3,11,5,0.5625,0.0625,0.4375,1.0,0.1875,0.6875,0.3125,0.0,0.0,22146198830.428574,399857699805.1482,0.0
7d44df0d40982a6651a06cf533ef5dddtppag,1193,255,1,237,1192,39,559,637,0.21374685666387258,0.0008382229673093043,0.19865884325230512,0.9991617770326907,0.03269069572506287,0.4685666387259011,0.5339480301760269,0.0,0.0,247888361627.29758,5284399689072.152,0.0
7d72bde2e297ee81296adb4fd56e8800p7lbe,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1105263158.0,0.0,0.0
7d8d3493942dc13742444f28626c5839axjqd,4565,331,1,446,4374,62,2889,1073,0.07250821467688938,0.0002190580503833516,0.09769989047097481,0.9581599123767799,0.013581599123767798,0.6328587075575027,0.23504928806133626,0.015105740181268883,0.012084592145015106,86651492330.4957,1200818783225.0679,0.0
7da6a36817cf2d8c3be218a32ab25550c8kg7,23,4,1,14,23,1,20,3,0.17391304347826086,0.043478260869565216,0.6086956521739131,1.0,0.043478260869565216,0.8695652173913043,0.13043478260869565,0.0,0.0,8593421052.425,981297091412.75,0.0
7daf0e51b276c6ab5bd2ccf520dae106graj8,2,2,1,2,2,2,2,1,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.0,0.0,815789474.0,0.0,0.0
7dc423d0bbfd840fa0bf75203cd7bcee75kmh,6,5,1,5,6,4,6,1,0.8333333333333334,0.16666666666666666,0.8333333333333334,1.0,0.6666666666666666,1.0,0.16666666666666666,0.0,0.0,31236842105.3,1809200000000.0,0.0
7e34a26c4c339e875997f4b9239d2b5fscng4,9108,162,1,367,8895,23,6046,1886,0.017786561264822136,0.00010979358805445762,0.040294246815985944,0.9766139657444005,0.0025252525252525255,0.6638120333772508,0.20707070707070707,0.018518518518518517,0.018518518518518517,18352532046.129616,871429258141.14,0.0
7e8650379cbcb3ef8f7f6aefcd678067kzbdi,6,5,1,5,6,4,6,3,0.8333333333333334,0.16666666666666666,0.8333333333333334,1.0,0.6666666666666666,1.0,0.5,0.0,0.0,2605263157.8,94736842.0,0.0
7eaefc97fbf6af12e930528151f86eb91bafh,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7eb6a5ffc5e8471efad7cdc8927daf677qcf8,373,74,1,78,373,4,275,179,0.19839142091152814,0.002680965147453083,0.20911528150134048,1.0,0.010723860589812333,0.7372654155495979,0.47989276139410186,0.013513513513513514,0.02702702702702703,115520582404.90689,7446011193379.278,0.0
7eb7b2f6a914afba5c3d207dc28a93aed9pnc,3,2,1,1,3,1,1,2,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,1776315789.5,947368421.0,0.0
7ec5c7e2317a9b68e861060531588f76fpldj,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,52631579.0,0.0,0.0
7f3516b1bd7e5571ab964ba0affe9302brn6q,4,4,1,2,4,2,4,2,1.0,0.25,0.5,1.0,0.5,1.0,0.5,0.0,0.0,447368421.25,0.0,0.0
